hogar,id,sexo,edad,etnia,sector,area,educacion,ingreso
16,2,Fem,39,No indígena,Formal,Urbana,6,3500
16,5,Masc,42,No indígena,Informal,Urbana,5,3000
17,1,Masc,28,No indígena,Informal,Urbana,4,0
19,1,Masc,55,No indígena,Informal,Urbana,6,0
19,2,Fem,44,No indígena,Informal,Urbana,0,0
20,1,Masc,60,No indígena,Formal,Urbana,6,9800
20,4,Masc,23,No indígena,Informal,Urbana,3,1000
21,1,Masc,48,No indígena,Formal,Urbana,4,13300
21,2,Fem,51,No indígena,Informal,Urbana,2,6000
21,3,Masc,30,No indígena,Formal,Urbana,5,8400
21,4,Masc,24,No indígena,Formal,Urbana,2,7200
21,5,Masc,22,No indígena,Informal,Urbana,5,7200
21,6,Fem,28,No indígena,Formal,Urbana,3,9000
21,7,Masc,26,No indígena,Formal,Urbana,3,9000
22,1,Masc,63,No indígena,Informal,Urbana,6,0
23,1,Masc,44,No indígena,Formal,Urbana,3,9000
23,2,Fem,42,No indígena,Formal,Urbana,5,9400
23,3,Fem,22,No indígena,Formal,Urbana,6,9500
24,1,Masc,49,No indígena,Formal,Urbana,3,8500
24,2,Fem,48,No indígena,Informal,Urbana,2,8650
24,3,Masc,20,No indígena,Formal,Urbana,6,6250
25,1,Masc,32,No indígena,Formal,Urbana,3,10180
25,4,Fem,18,No indígena,Informal,Urbana,3,2000
26,1,Masc,49,No indígena,Formal,Urbana,3,9800
27,1,Fem,70,No indígena,Informal,Urbana,0,0
27,2,Fem,36,No indígena,Informal,Urbana,3,0
28,1,Masc,54,No indígena,Formal,Urbana,5,12250
29,1,Masc,44,No indígena,Informal,Urbana,6,0
29,3,Fem,23,No indígena,Informal,Urbana,3,0
30,1,Fem,36,No indígena,Formal,Urbana,3,2750
30,2,Masc,33,No indígena,Formal,Urbana,5,11741
30,3,Fem,17,No indígena,Formal,Urbana,4,9725
31,1,Masc,59,Indígena,Informal,Urbana,0,0
31,3,Masc,27,Indígena,Informal,Urbana,6,1500
32,1,Masc,51,No indígena,Informal,Urbana,5,0
32,2,Fem,41,No indígena,Informal,Urbana,5,0
33,1,Masc,35,No indígena,Formal,Urbana,5,11000
33,2,Fem,34,No indígena,Informal,Urbana,6,0
34,1,Masc,43,No indígena,Informal,Urbana,5,0
34,2,Fem,40,No indígena,Informal,Urbana,5,9000
35,1,Masc,29,No indígena,Informal,Urbana,3,2600
35,2,Fem,29,No indígena,Informal,Urbana,4,760
36,1,Masc,76,No indígena,Informal,Urbana,0,0
36,2,Fem,63,No indígena,Informal,Urbana,0,0
37,1,Masc,29,No indígena,Formal,Urbana,5,9000
37,2,Fem,30,No indígena,Formal,Urbana,6,3000
18,1,Masc,45,No indígena,Informal,Urbana,6,0
18,2,Fem,43,No indígena,Informal,Urbana,6,2500
18,3,Masc,21,No indígena,Informal,Urbana,6,0
42,1,Masc,53,No indígena,Formal,Urbana,5,9000
43,1,Masc,34,No indígena,Formal,Urbana,5,9000
43,2,Fem,30,No indígena,Formal,Urbana,6,9000
44,1,Fem,57,No indígena,Informal,Urbana,6,5800
45,2,Fem,33,No indígena,Formal,Urbana,6,10500
46,1,Masc,32,No indígena,Formal,Urbana,3,13800
46,4,Masc,37,No indígena,Formal,Urbana,5,21000
47,1,Fem,41,No indígena,Formal,Urbana,6,12000
47,2,Fem,20,No indígena,Formal,Urbana,6,12000
48,4,Fem,23,No indígena,Formal,Urbana,5,12800
48,5,Masc,19,No indígena,Formal,Urbana,6,13150
49,1,Masc,33,No indígena,Informal,Urbana,5,0
50,1,Masc,29,No indígena,Formal,Urbana,3,15640
50,2,Fem,29,No indígena,Formal,Urbana,6,9300
51,1,Masc,28,No indígena,Formal,Urbana,5,12000
53,1,Masc,43,Indígena,Formal,Urbana,6,8400
53,5,Fem,37,No indígena,Informal,Urbana,3,0
54,1,Masc,40,No indígena,Informal,Urbana,2,0
54,2,Fem,41,No indígena,Informal,Urbana,6,0
54,3,Masc,17,No indígena,Informal,Urbana,2,0
55,2,Fem,30,No indígena,Informal,Urbana,6,3000
55,3,Fem,29,No indígena,Informal,Urbana,6,2800
56,1,Masc,40,No indígena,Informal,Urbana,1,4000
56,2,Fem,40,No indígena,Informal,Urbana,2,3000
59,1,Masc,27,No indígena,Informal,Urbana,6,0
60,2,Fem,67,No indígena,Informal,Urbana,0,1380
60,3,Fem,27,No indígena,Informal,Urbana,2,0
171,1,Masc,69,No indígena,Informal,Urbana,6,800
171,2,Masc,30,No indígena,Formal,Urbana,6,9000
173,3,Masc,24,No indígena,Formal,Urbana,5,8400
175,1,Masc,43,No indígena,Informal,Urbana,5,0
175,2,Masc,42,No indígena,Formal,Urbana,5,20000
175,3,Fem,39,No indígena,Informal,Urbana,6,5000
175,4,Masc,37,No indígena,Formal,Urbana,6,8100
175,5,Fem,35,No indígena,Formal,Urbana,4,8100
196,1,Masc,60,No indígena,Informal,Urbana,0,1400
196,3,Masc,23,No indígena,Informal,Urbana,0,1200
196,4,Masc,21,No indígena,Informal,Urbana,0,1200
199,1,Masc,49,No indígena,Informal,Urbana,3,0
199,2,Fem,38,No indígena,Informal,Urbana,3,0
199,3,Masc,25,No indígena,Informal,Urbana,3,0
199,4,Fem,19,No indígena,Informal,Urbana,3,0
200,3,Fem,48,No indígena,Formal,Urbana,6,15000
201,1,Masc,43,No indígena,Formal,Urbana,6,18000
202,2,Masc,35,No indígena,Informal,Urbana,3,2250
204,3,Masc,20,No indígena,Formal,Urbana,3,8175
204,4,Masc,19,No indígena,Informal,Urbana,3,3537
205,2,Masc,35,No indígena,Informal,Urbana,3,0
205,3,Masc,27,No indígena,Informal,Urbana,3,3450
206,1,Masc,63,No indígena,Formal,Urbana,3,7800
206,2,Fem,49,No indígena,Informal,Urbana,0,0
206,3,Masc,22,No indígena,Formal,Urbana,3,8000
206,4,Masc,20,No indígena,Formal,Urbana,5,7800
206,5,Masc,19,No indígena,Informal,Urbana,5,2400
206,6,Fem,17,No indígena,Informal,Urbana,3,0
207,2,Fem,23,No indígena,Formal,Urbana,5,7500
207,3,Fem,34,No indígena,Informal,Urbana,3,7500
208,1,Masc,33,No indígena,Formal,Urbana,6,14000
208,2,Fem,31,No indígena,Formal,Urbana,3,9600
209,1,Fem,43,No indígena,Informal,Urbana,6,0
209,2,Masc,33,No indígena,Informal,Urbana,5,0
210,1,Masc,31,No indígena,Formal,Urbana,3,9625
211,1,Masc,67,No indígena,Informal,Urbana,3,1400
167,1,Masc,70,No indígena,Informal,Rural,2,3600
167,3,Fem,42,No indígena,Informal,Rural,3,6300
167,4,Fem,35,No indígena,Informal,Rural,3,6300
169,1,Masc,56,No indígena,Formal,Rural,2,20000
169,4,Masc,20,No indígena,Formal,Rural,5,11200
169,5,Fem,17,No indígena,Informal,Rural,3,1150
178,1,Masc,20,No indígena,Informal,Rural,3,5760
179,1,Masc,51,No indígena,Informal,Rural,6,0
179,3,Fem,20,No indígena,Formal,Rural,6,3800
179,4,Masc,19,No indígena,Formal,Rural,5,3000
179,5,Masc,18,No indígena,Informal,Rural,2,4800
180,1,Masc,40,No indígena,Informal,Rural,6,8700
184,1,Masc,37,No indígena,Formal,Rural,5,14000
186,1,Masc,43,No indígena,Informal,Rural,6,2250
186,2,Fem,41,No indígena,Informal,Rural,6,0
192,2,Masc,22,No indígena,Formal,Rural,5,12800
194,1,Masc,28,No indígena,Formal,Rural,6,11400
194,2,Fem,30,No indígena,Informal,Rural,5,3000
195,2,Fem,21,No indígena,Informal,Rural,3,2300
195,3,Fem,19,No indígena,Formal,Rural,5,7500
195,4,Fem,29,No indígena,Formal,Rural,6,9600
177,1,Masc,43,No indígena,Formal,Rural,6,12000
177,3,Masc,18,No indígena,Informal,Rural,5,2400
177,4,Masc,16,No indígena,Informal,Rural,3,2400
181,1,Masc,46,No indígena,Informal,Rural,2,0
181,2,Fem,42,No indígena,Informal,Rural,2,0
181,3,Masc,19,No indígena,Informal,Rural,3,0
182,2,Masc,20,No indígena,Formal,Rural,2,10500
183,2,Masc,23,No indígena,Informal,Rural,3,4800
187,1,Masc,59,No indígena,Informal,Rural,0,0
188,1,Fem,46,No indígena,Informal,Rural,0,0
188,2,Fem,27,No indígena,Informal,Rural,3,400
188,3,Masc,19,No indígena,Informal,Rural,4,800
232,1,Masc,48,No indígena,Informal,Rural,6,0
232,4,Masc,24,No indígena,Informal,Rural,3,3000
234,1,Masc,59,No indígena,Informal,Rural,6,0
234,3,Masc,23,No indígena,Informal,Rural,3,0
234,6,Masc,16,No indígena,Informal,Rural,3,0
235,1,Masc,32,No indígena,Informal,Rural,2,1600
198,1,Masc,33,No indígena,Formal,Urbana,6,10500
212,1,Masc,22,No indígena,Informal,Urbana,3,2400
213,1,Masc,67,No indígena,Informal,Urbana,0,600
213,3,Masc,29,No indígena,Informal,Urbana,0,1800
213,4,Masc,23,No indígena,Informal,Urbana,3,1800
214,1,Masc,48,No indígena,Formal,Urbana,1,7375
214,2,Fem,46,No indígena,Informal,Urbana,6,0
214,3,Masc,23,No indígena,Formal,Urbana,5,8875
214,4,Masc,21,No indígena,Formal,Urbana,3,8875
214,5,Masc,17,No indígena,Informal,Urbana,5,2700
215,1,Masc,34,No indígena,Informal,Urbana,6,2400
216,1,Masc,58,No indígena,Formal,Urbana,0,10000
216,3,Masc,34,No indígena,Formal,Urbana,6,10000
216,4,Fem,26,No indígena,Formal,Urbana,1,7750
217,1,Masc,32,No indígena,Formal,Urbana,3,7500
217,2,Fem,32,No indígena,Informal,Urbana,3,7500
218,1,Masc,40,No indígena,Informal,Urbana,0,1200
218,4,Fem,19,No indígena,Informal,Urbana,2,1520
218,5,Fem,17,No indígena,Informal,Urbana,3,1520
219,1,Masc,58,No indígena,Informal,Urbana,6,2400
219,3,Masc,25,No indígena,Informal,Urbana,1,1600
219,4,Masc,21,No indígena,Informal,Urbana,2,1600
220,2,Fem,53,No indígena,Informal,Urbana,0,2900
220,4,Fem,30,No indígena,Formal,Urbana,3,8250
221,1,Masc,36,No indígena,Formal,Urbana,3,8580
222,1,Masc,55,No indígena,Informal,Urbana,6,900
222,2,Fem,52,No indígena,Informal,Urbana,3,0
222,4,Fem,33,No indígena,Formal,Urbana,5,8400
223,1,Masc,28,No indígena,Formal,Urbana,6,9785
223,4,Fem,20,No indígena,Informal,Urbana,6,5800
226,1,Masc,58,No indígena,Informal,Urbana,6,12000
227,1,Masc,54,No indígena,Formal,Urbana,4,2600
227,3,Masc,34,No indígena,Informal,Urbana,6,1600
227,4,Masc,19,No indígena,Informal,Urbana,3,1300
228,1,Masc,49,No indígena,Informal,Urbana,6,6000
228,3,Masc,18,No indígena,Informal,Urbana,6,1000
229,1,Masc,73,No indígena,Informal,Urbana,2,2000
229,3,Masc,20,No indígena,Informal,Urbana,2,1500
230,3,Fem,33,No indígena,Informal,Urbana,2,1100
230,4,Masc,18,No indígena,Informal,Urbana,6,1600
125,1,Masc,27,No indígena,Formal,Urbana,5,9600
133,1,Masc,46,No indígena,Informal,Urbana,6,0
133,3,Masc,17,No indígena,Informal,Urbana,3,1200
135,1,Fem,38,No indígena,Informal,Urbana,6,1400
146,1,Masc,42,No indígena,Informal,Urbana,3,1200
146,2,Fem,38,No indígena,Informal,Urbana,2,0
147,1,Masc,38,No indígena,Informal,Urbana,5,1800
147,2,Fem,50,No indígena,Informal,Urbana,3,0
156,1,Masc,34,No indígena,Informal,Urbana,6,0
157,1,Masc,41,No indígena,Informal,Urbana,5,0
157,3,Fem,20,No indígena,Informal,Urbana,3,2000
157,4,Masc,18,No indígena,Informal,Urbana,3,0
158,1,Masc,53,No indígena,Formal,Urbana,6,15600
158,2,Masc,25,No indígena,Formal,Urbana,5,9600
158,3,Masc,22,No indígena,Formal,Urbana,5,10500
164,1,Masc,58,No indígena,Formal,Urbana,6,12000
164,3,Masc,27,No indígena,Formal,Urbana,2,11600
164,5,Fem,38,No indígena,Formal,Urbana,3,11200
165,1,Masc,27,No indígena,Informal,Urbana,5,8000
166,1,Masc,32,No indígena,Informal,Urbana,6,0
166,2,Fem,47,No indígena,Informal,Urbana,2,0
168,1,Masc,34,No indígena,Informal,Urbana,0,1800
170,1,Masc,68,No indígena,Informal,Urbana,2,0
170,3,Fem,42,No indígena,Informal,Urbana,6,1200
172,1,Masc,40,No indígena,Formal,Urbana,5,8400
174,1,Masc,58,No indígena,Informal,Urbana,0,0
174,2,Fem,58,No indígena,Formal,Urbana,6,4800
174,4,Masc,20,No indígena,Informal,Urbana,3,7200
174,5,Fem,20,No indígena,Informal,Urbana,6,480
176,1,Masc,32,No indígena,Informal,Urbana,0,1600
136,1,Masc,51,No indígena,Informal,Rural,4,0
136,2,Fem,49,No indígena,Informal,Rural,6,0
136,3,Fem,19,No indígena,Informal,Rural,5,800
137,1,Masc,27,No indígena,Informal,Rural,2,1400
138,1,Masc,54,No indígena,Informal,Rural,2,16230
138,2,Fem,54,No indígena,Informal,Rural,6,0
139,1,Masc,45,No indígena,Formal,Rural,6,14525
148,1,Masc,41,No indígena,Formal,Rural,5,10800
149,1,Masc,66,No indígena,Informal,Rural,0,2500
149,3,Fem,36,No indígena,Informal,Rural,5,2150
151,1,Masc,57,No indígena,Informal,Rural,4,1600
151,3,Masc,23,No indígena,Informal,Rural,6,3000
152,2,Masc,53,No indígena,Formal,Rural,4,17000
153,1,Masc,64,No indígena,Formal,Rural,6,29572
154,1,Masc,56,No indígena,Formal,Rural,2,11200
154,3,Masc,30,No indígena,Informal,Rural,3,22965
155,2,Fem,44,No indígena,Informal,Rural,4,2925
155,7,Fem,23,No indígena,Informal,Rural,6,2948
155,8,Masc,25,No indígena,Informal,Rural,3,7200
130,1,Fem,43,No indígena,Informal,Rural,6,0
131,1,Masc,50,No indígena,Informal,Rural,2,0
131,3,Masc,26,No indígena,Informal,Rural,4,1400
131,4,Masc,25,No indígena,Informal,Rural,6,1400
131,5,Fem,23,No indígena,Informal,Rural,1,0
131,6,Fem,22,No indígena,Informal,Rural,6,400
131,7,Masc,20,No indígena,Informal,Rural,6,1200
132,1,Masc,55,No indígena,Informal,Rural,0,600
132,4,Masc,16,No indígena,Informal,Rural,6,400
134,1,Fem,37,No indígena,Informal,Rural,0,0
142,1,Masc,68,No indígena,Informal,Rural,0,0
143,1,Masc,30,No indígena,Informal,Rural,3,0
144,1,Masc,17,No indígena,Informal,Rural,5,1050
145,1,Masc,40,No indígena,Informal,Rural,3,1050
145,3,Masc,19,No indígena,Informal,Rural,3,1050
145,4,Masc,18,No indígena,Informal,Rural,6,1050
160,1,Masc,40,No indígena,Informal,Rural,0,1600
161,1,Fem,52,No indígena,Informal,Rural,4,0
162,2,Fem,60,No indígena,Informal,Rural,3,0
163,1,Masc,68,No indígena,Informal,Rural,0,720
191,2,Masc,42,No indígena,Informal,Urbana,5,9000
241,1,Masc,45,Indígena,Informal,Urbana,5,2000
241,2,Fem,38,Indígena,Informal,Urbana,6,800
241,5,Fem,20,Indígena,Informal,Urbana,6,0
241,6,Masc,21,Indígena,Informal,Urbana,5,2000
241,7,Fem,66,Indígena,Informal,Urbana,3,0
241,8,Masc,34,Indígena,Informal,Urbana,3,2000
244,1,Fem,56,No indígena,Informal,Urbana,4,1700
245,2,Fem,34,No indígena,Informal,Urbana,4,0
246,1,Fem,52,No indígena,Informal,Urbana,5,6500
246,2,Masc,35,No indígena,Informal,Urbana,5,9625
246,3,Masc,27,No indígena,Formal,Urbana,2,8250
247,1,Masc,50,Indígena,Informal,Urbana,5,2112
247,2,Fem,40,No indígena,Informal,Urbana,6,600
259,1,Masc,30,No indígena,Informal,Urbana,3,4800
259,2,Fem,28,No indígena,Informal,Urbana,3,0
265,1,Masc,62,No indígena,Formal,Urbana,6,12000
265,3,Masc,24,No indígena,Informal,Urbana,6,3000
266,1,Masc,58,No indígena,Informal,Urbana,0,0
267,1,Masc,55,No indígena,Informal,Urbana,0,0
267,2,Fem,54,No indígena,Informal,Urbana,1,0
267,3,Fem,30,No indígena,Informal,Urbana,5,12000
267,4,Fem,24,No indígena,Informal,Urbana,5,12000
267,6,Masc,17,No indígena,Informal,Urbana,3,12000
268,1,Masc,51,No indígena,Formal,Urbana,6,9000
268,3,Masc,22,No indígena,Formal,Urbana,6,5400
269,1,Masc,46,No indígena,Formal,Urbana,5,9000
269,2,Fem,34,No indígena,Formal,Urbana,6,11400
270,1,Masc,46,No indígena,Informal,Urbana,6,1800
270,2,Fem,36,No indígena,Informal,Urbana,5,1000
271,1,Masc,22,No indígena,Informal,Urbana,0,2000
272,1,Masc,41,No indígena,Informal,Urbana,6,2000
272,2,Fem,40,No indígena,Formal,Urbana,3,9000
274,1,Masc,47,No indígena,Formal,Urbana,4,11400
274,2,Fem,46,No indígena,Informal,Urbana,6,0
275,1,Fem,57,No indígena,Informal,Urbana,5,4100
276,1,Masc,35,No indígena,Informal,Urbana,6,6250
504,4,Fem,40,Indígena,Informal,Urbana,5,2200
504,5,Fem,38,Indígena,Formal,Urbana,5,16625
505,1,Masc,39,No indígena,Informal,Urbana,6,0
505,2,Fem,23,No indígena,Informal,Urbana,6,3000
506,1,Fem,59,No indígena,Informal,Urbana,6,0
506,2,Masc,26,No indígena,Informal,Urbana,3,0
510,1,Masc,63,No indígena,Formal,Urbana,5,8250
510,3,Masc,33,No indígena,Formal,Urbana,5,19500
511,1,Masc,48,No indígena,Formal,Urbana,6,12000
511,3,Fem,25,No indígena,Formal,Urbana,6,8250
512,1,Fem,63,No indígena,Informal,Urbana,5,0
516,1,Masc,68,No indígena,Informal,Urbana,6,0
517,1,Fem,60,No indígena,Formal,Urbana,3,14000
518,3,Masc,37,No indígena,Formal,Urbana,3,9600
518,4,Masc,27,No indígena,Formal,Urbana,3,9000
522,3,Masc,40,No indígena,Formal,Urbana,6,9000
523,1,Masc,46,No indígena,Formal,Urbana,6,12600
523,2,Fem,41,No indígena,Formal,Urbana,5,7200
524,1,Masc,50,No indígena,Formal,Urbana,5,11400
524,3,Masc,27,No indígena,Formal,Urbana,5,16200
524,4,Fem,24,No indígena,Formal,Urbana,5,18600
529,1,Masc,39,No indígena,Formal,Urbana,5,22500
530,2,Fem,78,No indígena,Informal,Urbana,6,0
534,1,Masc,54,No indígena,Informal,Urbana,5,3000
535,1,Masc,60,No indígena,Formal,Urbana,6,16000
535,4,Fem,27,No indígena,Formal,Urbana,5,3000
536,1,Fem,25,No indígena,Informal,Urbana,3,1600
536,2,Masc,27,No indígena,Informal,Urbana,6,0
536,6,Fem,28,No indígena,Informal,Urbana,3,0
330,1,Masc,33,No indígena,Informal,Urbana,6,0
330,2,Fem,30,No indígena,Informal,Urbana,6,0
331,1,Masc,40,No indígena,Formal,Urbana,5,9000
331,2,Fem,40,No indígena,Informal,Urbana,5,9000
332,1,Fem,62,Indígena,Informal,Urbana,6,4240
332,2,Masc,57,Indígena,Formal,Urbana,3,9000
333,2,Fem,25,No indígena,Formal,Urbana,4,13500
334,1,Masc,44,Indígena,Formal,Urbana,5,9000
334,2,Fem,37,Indígena,Informal,Urbana,6,0
334,3,Fem,19,Indígena,Formal,Urbana,5,9000
335,1,Fem,40,No indígena,Formal,Urbana,5,19500
335,2,Masc,42,No indígena,Informal,Urbana,1,0
337,1,Masc,48,No indígena,Formal,Urbana,5,14000
337,3,Masc,21,No indígena,Formal,Urbana,5,14000
338,1,Masc,42,No indígena,Formal,Urbana,6,10500
339,1,Fem,35,No indígena,Formal,Urbana,5,15600
340,1,Masc,38,No indígena,Formal,Urbana,6,14000
341,1,Masc,35,No indígena,Informal,Urbana,3,6000
343,1,Fem,26,No indígena,Informal,Urbana,6,0
346,1,Masc,41,No indígena,Informal,Urbana,3,0
347,1,Masc,30,No indígena,Informal,Urbana,6,6000
347,2,Fem,28,No indígena,Informal,Urbana,2,0
342,1,Masc,60,No indígena,Formal,Urbana,5,20000
444,1,Masc,45,No indígena,Formal,Urbana,5,8500
445,2,Fem,43,No indígena,Informal,Urbana,5,7500
445,3,Masc,40,No indígena,Informal,Urbana,5,2500
446,1,Masc,48,No indígena,Informal,Urbana,5,2500
489,1,Masc,42,No indígena,Formal,Urbana,5,12000
490,1,Fem,43,No indígena,Formal,Urbana,5,18000
492,1,Masc,38,No indígena,Informal,Urbana,3,0
493,1,Masc,28,No indígena,Formal,Urbana,3,9000
494,1,Masc,36,No indígena,Informal,Urbana,6,4000
495,1,Fem,30,No indígena,Formal,Urbana,3,14600
496,1,Masc,29,No indígena,Formal,Urbana,3,14000
497,1,Masc,31,No indígena,Informal,Urbana,3,0
499,1,Masc,66,No indígena,Formal,Urbana,6,6900
499,2,Fem,62,No indígena,Formal,Urbana,6,7011
499,4,Fem,26,No indígena,Formal,Urbana,6,6900
500,1,Masc,44,No indígena,Formal,Urbana,6,8400
500,2,Fem,42,No indígena,Formal,Urbana,6,8400
501,1,Masc,43,No indígena,Informal,Urbana,5,10500
502,1,Masc,27,Indígena,Informal,Urbana,3,2000
503,1,Masc,51,No indígena,Informal,Urbana,6,900
503,3,Masc,30,No indígena,Informal,Urbana,5,1200
348,1,Masc,49,No indígena,Informal,Rural,6,0
348,2,Fem,49,No indígena,Formal,Rural,6,15000
349,1,Masc,28,No indígena,Formal,Rural,5,9117
349,2,Fem,26,No indígena,Formal,Rural,2,2000
350,1,Masc,42,No indígena,Formal,Rural,3,8000
350,2,Fem,53,No indígena,Informal,Rural,6,0
350,3,Fem,20,No indígena,Informal,Rural,6,1800
351,1,Masc,27,No indígena,Informal,Rural,6,2000
352,1,Masc,60,Indígena,Informal,Rural,0,1200
353,1,Masc,33,No indígena,Informal,Rural,3,14000
354,1,Masc,58,No indígena,Informal,Rural,4,0
354,3,Masc,21,No indígena,Informal,Rural,6,0
355,1,Masc,32,Indígena,Informal,Rural,6,1500
356,1,Fem,34,No indígena,Informal,Rural,0,0
356,2,Masc,16,No indígena,Informal,Rural,6,0
357,1,Masc,33,Indígena,Formal,Rural,6,3500
358,1,Masc,47,Indígena,Informal,Rural,0,800
358,2,Fem,39,Indígena,Informal,Rural,0,1000
358,3,Fem,26,Indígena,Informal,Rural,6,0
359,1,Masc,40,Indígena,Informal,Rural,6,2000
359,2,Fem,38,Indígena,Informal,Rural,6,0
359,3,Fem,21,Indígena,Informal,Rural,5,3000
359,4,Fem,19,Indígena,Formal,Rural,6,7200
359,5,Masc,18,Indígena,Informal,Rural,3,1000
233,1,Masc,38,No indígena,Formal,Urbana,6,12000
237,2,Fem,43,No indígena,Informal,Urbana,6,0
248,1,Masc,56,No indígena,Informal,Urbana,6,1800
248,3,Masc,33,No indígena,Formal,Urbana,5,9000
248,4,Masc,32,No indígena,Formal,Urbana,6,9000
248,5,Fem,26,No indígena,Formal,Urbana,5,9000
249,1,Masc,36,No indígena,Informal,Urbana,6,5500
250,1,Fem,56,No indígena,Formal,Urbana,6,18000
250,2,Fem,29,No indígena,Formal,Urbana,5,10000
251,3,Masc,23,No indígena,Formal,Urbana,3,8400
251,4,Masc,21,No indígena,Formal,Urbana,3,9300
252,1,Masc,26,No indígena,Formal,Urbana,5,13200
252,2,Fem,24,No indígena,Formal,Urbana,3,11200
254,1,Masc,51,No indígena,Informal,Urbana,3,0
256,1,Masc,36,No indígena,Informal,Urbana,6,7600
257,3,Fem,27,No indígena,Formal,Urbana,5,9600
258,1,Masc,39,No indígena,Informal,Urbana,4,3200
261,1,Masc,43,No indígena,Formal,Urbana,6,12000
262,2,Masc,26,No indígena,Informal,Urbana,6,2175
263,1,Masc,60,No indígena,Formal,Urbana,5,12000
263,3,Masc,28,No indígena,Formal,Urbana,6,12000
264,2,Fem,37,No indígena,Informal,Urbana,5,3000
264,3,Masc,35,No indígena,Informal,Urbana,5,3000
264,4,Masc,30,No indígena,Informal,Urbana,5,3000
264,5,Masc,19,No indígena,Informal,Urbana,5,3000
38,1,Masc,72,Indígena,Informal,Urbana,0,1500
39,1,Masc,59,No indígena,Informal,Urbana,6,0
39,3,Masc,21,No indígena,Informal,Urbana,3,0
39,4,Masc,20,No indígena,Informal,Urbana,6,0
39,5,Fem,35,No indígena,Informal,Urbana,4,0
40,2,Fem,42,No indígena,Informal,Urbana,0,0
40,3,Masc,23,No indígena,Informal,Urbana,6,1200
52,1,Masc,35,No indígena,Informal,Urbana,3,0
52,2,Fem,33,No indígena,Informal,Urbana,5,1400
57,2,Fem,49,No indígena,Informal,Urbana,0,0
57,3,Masc,16,No indígena,Informal,Urbana,6,1200
58,1,Masc,64,No indígena,Informal,Urbana,4,0
58,2,Fem,59,No indígena,Informal,Urbana,0,0
58,3,Fem,32,No indígena,Formal,Urbana,6,12047
58,4,Fem,28,No indígena,Formal,Urbana,6,12047
61,1,Masc,41,No indígena,Informal,Urbana,4,4200
61,3,Fem,20,No indígena,Informal,Urbana,6,1000
63,1,Masc,45,Indígena,Informal,Urbana,2,1200
64,1,Masc,35,No indígena,Informal,Urbana,5,2000
66,2,Masc,20,No indígena,Informal,Urbana,6,1000
67,1,Masc,54,No indígena,Formal,Urbana,2,8250
67,2,Fem,30,No indígena,Formal,Urbana,6,8700
68,2,Masc,50,No indígena,Formal,Urbana,6,8400
70,1,Masc,48,No indígena,Formal,Urbana,6,8250
70,2,Fem,56,No indígena,Informal,Urbana,6,0
71,1,Masc,36,No indígena,Informal,Urbana,6,0
71,2,Fem,34,No indígena,Formal,Urbana,6,20468
72,1,Masc,31,No indígena,Informal,Urbana,0,2400
73,1,Masc,55,No indígena,Formal,Rural,6,9000
73,2,Fem,55,No indígena,Informal,Rural,6,3600
73,3,Masc,24,No indígena,Formal,Rural,4,9000
74,1,Fem,43,No indígena,Informal,Rural,3,0
75,1,Masc,63,No indígena,Formal,Rural,3,15000
75,2,Fem,58,No indígena,Informal,Rural,3,0
75,3,Fem,30,No indígena,Informal,Rural,5,0
75,4,Fem,29,No indígena,Informal,Rural,5,400
75,5,Masc,25,No indígena,Formal,Rural,5,1120
75,6,Masc,24,No indígena,Informal,Rural,5,0
75,7,Fem,17,No indígena,Informal,Rural,2,0
76,1,Masc,43,No indígena,Informal,Rural,6,0
76,3,Masc,20,No indígena,Formal,Rural,1,8400
76,4,Fem,19,No indígena,Informal,Rural,6,8400
77,1,Masc,55,No indígena,Informal,Rural,6,0
77,4,Masc,17,No indígena,Informal,Rural,2,1200
78,1,Masc,46,No indígena,Informal,Rural,6,1560
78,2,Masc,19,No indígena,Formal,Rural,3,4180
79,1,Masc,33,Indígena,Informal,Rural,0,1700
